,word,wordcount,percentage
336,rag,1,2.7974766760382135e-06
658,calf,1,2.7974766760382135e-06
662,bubbleshaped,1,2.7974766760382135e-06
1133,bevelled,1,2.7974766760382135e-06
875,advertisement,1,2.7974766760382135e-06
840,limba,1,2.7974766760382135e-06
842,lithogaph,1,2.7974766760382135e-06
867,heliograph,1,2.7974766760382135e-06
869,lithograph\r\npapersupport,1,2.7974766760382135e-06
870,meynell,1,2.7974766760382135e-06
874,product,1,2.7974766760382135e-06
886,paper\r\npapersupport,1,2.7974766760382135e-06
838,flourescent,1,2.7974766760382135e-06
888,blowup,1,2.7974766760382135e-06
891,public,1,2.7974766760382135e-06
892,service,1,2.7974766760382135e-06
894,photolithograph\r\npapersupport,1,2.7974766760382135e-06
902,rotogravure,1,2.7974766760382135e-06
905,stones\r\npapersupport,1,2.7974766760382135e-06
839,coton,1,2.7974766760382135e-06
834,pressedwood,1,2.7974766760382135e-06
917,classified,1,2.7974766760382135e-06
816,resistance,1,2.7974766760382135e-06
808,berylium,1,2.7974766760382135e-06
809,optic,1,2.7974766760382135e-06
810,bundles,1,2.7974766760382135e-06
812,machined,1,2.7974766760382135e-06
813,celcon,1,2.7974766760382135e-06
814,unplasticated,1,2.7974766760382135e-06
820,connectors,1,2.7974766760382135e-06
833,weave,1,2.7974766760382135e-06
822,acidproof,1,2.7974766760382135e-06
824,mouthblown,1,2.7974766760382135e-06
826,underside,1,2.7974766760382135e-06
827,anticorodal,1,2.7974766760382135e-06
828,formblown,1,2.7974766760382135e-06
830,edging,1,2.7974766760382135e-06
911,lighograph,1,2.7974766760382135e-06
920,lighted,1,2.7974766760382135e-06
805,grain,1,2.7974766760382135e-06
1102,kalashnikov,1,2.7974766760382135e-06
1079,melnikova,1,2.7974766760382135e-06
1081,titletitle,1,2.7974766760382135e-06
1088,gordeziani,1,2.7974766760382135e-06
1096,last,1,2.7974766760382135e-06
1100,valishevskii,1,2.7974766760382135e-06
1101,bazhbeukmelikov,1,2.7974766760382135e-06
1104,gerasimov,1,2.7974766760382135e-06
1076,penandink,1,2.7974766760382135e-06
1105,chernyshev,1,2.7974766760382135e-06
1110,elevent,1,2.7974766760382135e-06
1125,seventyone,1,2.7974766760382135e-06
1130,continuing,1,2.7974766760382135e-06
1131,insides,1,2.7974766760382135e-06
1132,biseautages,1,2.7974766760382135e-06
1078,sofiia,1,2.7974766760382135e-06
1064,photolithography,1,2.7974766760382135e-06
925,sketch,1,2.7974766760382135e-06
975,coarse,1,2.7974766760382135e-06
927,upon,1,2.7974766760382135e-06
967,michel,1,2.7974766760382135e-06
968,cenet,1,2.7974766760382135e-06
969,buren,1,2.7974766760382135e-06
972,metro,1,2.7974766760382135e-06
973,stations,1,2.7974766760382135e-06
977,typography,1,2.7974766760382135e-06
1049,nichols,1,2.7974766760382135e-06
992,numerals,1,2.7974766760382135e-06
996,seventynine,1,2.7974766760382135e-06
1002,taeuberarp,1,2.7974766760382135e-06
1012,possible,1,2.7974766760382135e-06
1013,removal,1,2.7974766760382135e-06
1042,lithograped,1,2.7974766760382135e-06
807,tooled,1,2.7974766760382135e-06
804,tiny,1,2.7974766760382135e-06
663,vacuumcast,1,2.7974766760382135e-06
720,moulded,1,2.7974766760382135e-06
710,moonstones,1,2.7974766760382135e-06
714,tapered,1,2.7974766760382135e-06
715,tumblers,1,2.7974766760382135e-06
716,replacement,1,2.7974766760382135e-06
717,gemstone,1,2.7974766760382135e-06
718,jade,1,2.7974766760382135e-06
721,goldlustre,1,2.7974766760382135e-06
706,leatherupholstered,1,2.7974766760382135e-06
722,polythene,1,2.7974766760382135e-06
723,boucle,1,2.7974766760382135e-06
725,floss,1,2.7974766760382135e-06
727,labrador,1,2.7974766760382135e-06
729,halfpainted,1,2.7974766760382135e-06
731,favrille,1,2.7974766760382135e-06
708,agate,1,2.7974766760382135e-06
702,glassreinforced,1,2.7974766760382135e-06
736,canvascovered,1,2.7974766760382135e-06
677,fireplace,1,2.7974766760382135e-06
666,polypropylene\r\n,1,2.7974766760382135e-06
668,hotdrop,1,2.7974766760382135e-06
669,mirrorpolished,1,2.7974766760382135e-06
672,makrolon,1,2.7974766760382135e-06
673,differential,1,2.7974766760382135e-06
674,density,1,2.7974766760382135e-06
678,surrounds,1,2.7974766760382135e-06
700,slipcast,1,2.7974766760382135e-06
679,blackoxidized,1,2.7974766760382135e-06
684,taslan,1,2.7974766760382135e-06
686,felted,1,2.7974766760382135e-06
688,reflector,1,2.7974766760382135e-06
693,watered,1,2.7974766760382135e-06
696,asbestos,1,2.7974766760382135e-06
732,eloxadized,1,2.7974766760382135e-06
741,liner,1,2.7974766760382135e-06
798,lacqured,1,2.7974766760382135e-06
782,goldanodizedaluminum,1,2.7974766760382135e-06
774,tweed,1,2.7974766760382135e-06
775,foamrubber,1,2.7974766760382135e-06
778,goldcolored,1,2.7974766760382135e-06
779,strung,1,2.7974766760382135e-06
780,flyline,1,2.7974766760382135e-06
781,stainlesssteel,1,2.7974766760382135e-06
783,machinescrew,1,2.7974766760382135e-06
770,silverplate,1,2.7974766760382135e-06
787,spacers,1,2.7974766760382135e-06
788,stringing,1,2.7974766760382135e-06
791,cellulosa,1,2.7974766760382135e-06
792,pangapanga,1,2.7974766760382135e-06
794,zelkova,1,2.7974766760382135e-06
796,brassplated,1,2.7974766760382135e-06
773,platedsteel,1,2.7974766760382135e-06
769,rests,1,2.7974766760382135e-06
742,bracket,1,2.7974766760382135e-06
751,wavy,1,2.7974766760382135e-06
743,crater,1,2.7974766760382135e-06
744,woodfired,1,2.7974766760382135e-06
746,incandescent,1,2.7974766760382135e-06
747,trim,1,2.7974766760382135e-06
748,poplar,1,2.7974766760382135e-06
750,chestnut,1,2.7974766760382135e-06
753,birdseye,1,2.7974766760382135e-06
764,acidpolished,1,2.7974766760382135e-06
754,eshinoware,1,2.7974766760382135e-06
757,jingles,1,2.7974766760382135e-06
758,fused,1,2.7974766760382135e-06
759,silica,1,2.7974766760382135e-06
760,vitreosil,1,2.7974766760382135e-06
762,handshaped,1,2.7974766760382135e-06
1739,manguin,1,2.7974766760382135e-06
1741,marquet,1,2.7974766760382135e-06
2990,offet,1,2.7974766760382135e-06
2704,woodandfabric,1,2.7974766760382135e-06
2690,padouk,1,2.7974766760382135e-06
2691,fourpart,1,2.7974766760382135e-06
2693,amd,1,2.7974766760382135e-06
2696,duraluminum,1,2.7974766760382135e-06
2700,shredded,1,2.7974766760382135e-06
2703,removable,1,2.7974766760382135e-06
2706,furcovered,1,2.7974766760382135e-06
2687,formicacovered,1,2.7974766760382135e-06
2708,saucer,1,2.7974766760382135e-06
2710,hexagonal,1,2.7974766760382135e-06
2711,handforged,1,2.7974766760382135e-06
2714,roof,1,2.7974766760382135e-06
2715,agent,1,2.7974766760382135e-06
2717,middle,1,2.7974766760382135e-06
2689,carrara,1,2.7974766760382135e-06
2685,large,1,2.7974766760382135e-06
2720,cullet,1,2.7974766760382135e-06
2664,boiler,1,2.7974766760382135e-06
2657,fingerboard,1,2.7974766760382135e-06
2658,lagos,1,2.7974766760382135e-06
2659,chickpea,1,2.7974766760382135e-06
2660,lying,1,2.7974766760382135e-06
2662,chassis,1,2.7974766760382135e-06
2663,pipes,1,2.7974766760382135e-06
2666,compass,1,2.7974766760382135e-06
2684,barnacles,1,2.7974766760382135e-06
2667,compartmented,1,2.7974766760382135e-06
2670,reconstructed,1,2.7974766760382135e-06
2671,finished,1,2.7974766760382135e-06
2672,tennessee,1,2.7974766760382135e-06
2677,elmwood,1,2.7974766760382135e-06
2683,encrusted,1,2.7974766760382135e-06
2718,caryatid,1,2.7974766760382135e-06
2721,geological,1,2.7974766760382135e-06
2655,shit,1,2.7974766760382135e-06
2767,liberty,1,2.7974766760382135e-06
2757,flatiron,1,2.7974766760382135e-06
2758,electromagnet,1,2.7974766760382135e-06
2759,woth,1,2.7974766760382135e-06
2761,panel\r\n,1,2.7974766760382135e-06
2763,unfired,1,2.7974766760382135e-06
2766,persimmon,1,2.7974766760382135e-06
2768,statuette,1,2.7974766760382135e-06
2754,butternut,1,2.7974766760382135e-06
2770,bottlecaps,1,2.7974766760382135e-06
2772,worm,1,2.7974766760382135e-06
2774,nicklesilver,1,2.7974766760382135e-06
2775,oval,1,2.7974766760382135e-06
2777,torso,1,2.7974766760382135e-06
2778,lashes,1,2.7974766760382135e-06
2756,pendulum,1,2.7974766760382135e-06
2752,nickelchromium,1,2.7974766760382135e-06
2722,specimens,1,2.7974766760382135e-06
2731,boxing,1,2.7974766760382135e-06
2723,polarization,1,2.7974766760382135e-06
2724,birefringence,1,2.7974766760382135e-06
2725,footing,1,2.7974766760382135e-06
2727,suspension,1,2.7974766760382135e-06
2728,beams,1,2.7974766760382135e-06
2729,bust,1,2.7974766760382135e-06
2732,aperture,1,2.7974766760382135e-06
2750,sneakers,1,2.7974766760382135e-06
2734,reflectors,1,2.7974766760382135e-06
2739,pynkado,1,2.7974766760382135e-06
2744,sacking,1,2.7974766760382135e-06
2745,resintreated,1,2.7974766760382135e-06
2746,fiat,1,2.7974766760382135e-06
2748,zippers,1,2.7974766760382135e-06
2656,cello,1,2.7974766760382135e-06
2654,angles,1,2.7974766760382135e-06
2781,antimony,1,2.7974766760382135e-06
2565,lightbrown,1,2.7974766760382135e-06
2557,cycles,1,2.7974766760382135e-06
2558,coincide,1,2.7974766760382135e-06
2559,every,1,2.7974766760382135e-06
2561,etc,1,2.7974766760382135e-06
2562,lacquerfinish,1,2.7974766760382135e-06
2564,cradle,1,2.7974766760382135e-06
2566,glassheaded,1,2.7974766760382135e-06
2553,panes,1,2.7974766760382135e-06
2568,photosynthesized,1,2.7974766760382135e-06
2570,celastic,1,2.7974766760382135e-06
2572,virteous,1,2.7974766760382135e-06
2573,necktie,1,2.7974766760382135e-06
2574,interleaved,1,2.7974766760382135e-06
2576,papercoated,1,2.7974766760382135e-06
2554,standing,1,2.7974766760382135e-06
2551,curves,1,2.7974766760382135e-06
2582,part,1,2.7974766760382135e-06
2531,bitumen,1,2.7974766760382135e-06
2511,tshirt,1,2.7974766760382135e-06
2512,garment,1,2.7974766760382135e-06
2517,modeled,1,2.7974766760382135e-06
2520,quilt,1,2.7974766760382135e-06
2524,umprimed,1,2.7974766760382135e-06
2530,pumice,1,2.7974766760382135e-06
2541,whiting,1,2.7974766760382135e-06
2549,along,1,2.7974766760382135e-06
2542,lampblack,1,2.7974766760382135e-06
2544,flap,1,2.7974766760382135e-06
2545,military,1,2.7974766760382135e-06
2546,tent,1,2.7974766760382135e-06
2547,buckles,1,2.7974766760382135e-06
2548,slats,1,2.7974766760382135e-06
2577,eucalyptus,1,2.7974766760382135e-06
2592,woodandglass,1,2.7974766760382135e-06
2651,mousetrap,1,2.7974766760382135e-06
2635,sized,1,2.7974766760382135e-06
2620,machete,1,2.7974766760382135e-06
2621,faux,1,2.7974766760382135e-06
2627,bakedenamelonsteel,1,2.7974766760382135e-06
2629,composed,1,2.7974766760382135e-06
2631,gypsum,1,2.7974766760382135e-06
2633,halfsphere,1,2.7974766760382135e-06
2636,galvanizedsteel,1,2.7974766760382135e-06
2617,trees,1,2.7974766760382135e-06
2639,beneath,1,2.7974766760382135e-06
2640,photosensitive,1,2.7974766760382135e-06
2641,kasama,1,2.7974766760382135e-06
2646,pitch,1,2.7974766760382135e-06
2647,freedom,1,2.7974766760382135e-06
2650,hacksaw,1,2.7974766760382135e-06
2618,lobster,1,2.7974766760382135e-06
2616,seashells,1,2.7974766760382135e-06
2593,goldbronze,1,2.7974766760382135e-06
2603,methyl,1,2.7974766760382135e-06
2594,crude,1,2.7974766760382135e-06
2597,hex,1,2.7974766760382135e-06
2598,separated,1,2.7974766760382135e-06
2600,holder,1,2.7974766760382135e-06
2601,metalic,1,2.7974766760382135e-06
2602,notarized,1,2.7974766760382135e-06
2604,flawed,1,2.7974766760382135e-06
2614,geode,1,2.7974766760382135e-06
2605,advertisements,1,2.7974766760382135e-06
2606,refrigerator,1,2.7974766760382135e-06
2607,polmer,1,2.7974766760382135e-06
2611,skeletal,1,2.7974766760382135e-06
2612,foot,1,2.7974766760382135e-06
2613,vertebra,1,2.7974766760382135e-06
2779,anchovy,1,2.7974766760382135e-06
2784,circular,1,2.7974766760382135e-06
2504,tintedplaster,1,2.7974766760382135e-06
2930,mild,1,2.7974766760382135e-06
2918,papered,1,2.7974766760382135e-06
2919,twigs,1,2.7974766760382135e-06
2920,flecked,1,2.7974766760382135e-06
2921,clamps,1,2.7974766760382135e-06
2924,colorsynthesized,1,2.7974766760382135e-06
2928,widest,1,2.7974766760382135e-06
2931,pickled,1,2.7974766760382135e-06
2914,easel,1,2.7974766760382135e-06
2932,oiled,1,2.7974766760382135e-06
2933,antinomy,1,2.7974766760382135e-06
2935,brassrod,1,2.7974766760382135e-06
2936,driftwood,1,2.7974766760382135e-06
2937,lignum,1,2.7974766760382135e-06
2938,vitae,1,2.7974766760382135e-06
2916,stairs,1,2.7974766760382135e-06
2913,mondrian\s,1,2.7974766760382135e-06
2943,parrot,1,2.7974766760382135e-06
2898,receiver,1,2.7974766760382135e-06
2891,vacuumform,1,2.7974766760382135e-06
2892,rocking,1,2.7974766760382135e-06
2893,instrument,1,2.7974766760382135e-06
2894,dials,1,2.7974766760382135e-06
2895,pack,1,2.7974766760382135e-06
2897,operation,1,2.7974766760382135e-06
2899,doll\s,1,2.7974766760382135e-06
2912,seto,1,2.7974766760382135e-06
2900,pail,1,2.7974766760382135e-06
2902,manufactured,1,2.7974766760382135e-06
2903,compasses,1,2.7974766760382135e-06
2904,miscellaneous,1,2.7974766760382135e-06
2908,bowls,1,2.7974766760382135e-06
2911,branch,1,2.7974766760382135e-06
2941,grapevines,1,2.7974766760382135e-06
2944,perch,1,2.7974766760382135e-06
2889,word,1,2.7974766760382135e-06
2978,carbide,1,2.7974766760382135e-06
2970,cocacola,1,2.7974766760382135e-06
2971,cinderblock,1,2.7974766760382135e-06
2972,redandwhite,1,2.7974766760382135e-06
2975,eyeglass,1,2.7974766760382135e-06
2976,rims,1,2.7974766760382135e-06
2977,tungsten,1,2.7974766760382135e-06
2980,precast,1,2.7974766760382135e-06
2968,hydrocal,1,2.7974766760382135e-06
2981,croissants,1,2.7974766760382135e-06
2983,opal,1,2.7974766760382135e-06
2984,selfwebbing,1,2.7974766760382135e-06
2986,aerolux,1,2.7974766760382135e-06
2987,flowerlite,1,2.7974766760382135e-06
2989,overmat,1,2.7974766760382135e-06
2969,onyx,1,2.7974766760382135e-06
2967,gneiss,1,2.7974766760382135e-06
2945,garter,1,2.7974766760382135e-06
2953,cuttlebone,1,2.7974766760382135e-06
2946,hollow,1,2.7974766760382135e-06
2947,derby,1,2.7974766760382135e-06
2948,hanging,1,2.7974766760382135e-06
2949,casting,1,2.7974766760382135e-06
2950,angleiron,1,2.7974766760382135e-06
2951,winch,1,2.7974766760382135e-06
2954,element,1,2.7974766760382135e-06
2966,aluminumlined,1,2.7974766760382135e-06
2955,timer,1,2.7974766760382135e-06
2959,cabbage,1,2.7974766760382135e-06
2962,waterfilled,1,2.7974766760382135e-06
2963,rollers,1,2.7974766760382135e-06
2964,motordriven,1,2.7974766760382135e-06
2965,glasscovered,1,2.7974766760382135e-06
2890,intervals,1,2.7974766760382135e-06
2888,repeats,1,2.7974766760382135e-06
2785,absinthe,1,2.7974766760382135e-06
2822,bunting,1,2.7974766760382135e-06
2816,steering,1,2.7974766760382135e-06
2817,drivers,1,2.7974766760382135e-06
2818,railing,1,2.7974766760382135e-06
2819,dashboard,1,2.7974766760382135e-06
2820,cinder,1,2.7974766760382135e-06
2821,fragment,1,2.7974766760382135e-06
2823,batterydriven,1,2.7974766760382135e-06
2812,hubs,1,2.7974766760382135e-06
2824,rubbertire,1,2.7974766760382135e-06
2827,hung,1,2.7974766760382135e-06
2828,across,1,2.7974766760382135e-06
2829,coffeepot,1,2.7974766760382135e-06
2830,tumbler,1,2.7974766760382135e-06
2831,eggcups,1,2.7974766760382135e-06
2814,bus,1,2.7974766760382135e-06
2810,bicycle,1,2.7974766760382135e-06
2834,demisphere,1,2.7974766760382135e-06
2794,hessiancovered,1,2.7974766760382135e-06
2787,cooling,1,2.7974766760382135e-06
2788,coils,1,2.7974766760382135e-06
2789,faucet,1,2.7974766760382135e-06
2790,knobs,1,2.7974766760382135e-06
2791,cinders,1,2.7974766760382135e-06
2792,castor,1,2.7974766760382135e-06
2796,plastercovered,1,2.7974766760382135e-06
2809,dangling,1,2.7974766760382135e-06
2799,bullets,1,2.7974766760382135e-06
2801,corn,1,2.7974766760382135e-06
2803,grill,1,2.7974766760382135e-06
2805,jawbones,1,2.7974766760382135e-06
2807,slicer,1,2.7974766760382135e-06
2808,apparatus,1,2.7974766760382135e-06
2833,spoons,1,2.7974766760382135e-06
2835,fitted,1,2.7974766760382135e-06
2886,cathoderay,1,2.7974766760382135e-06
2875,monel,1,2.7974766760382135e-06
2866,phragmites,1,2.7974766760382135e-06
2867,labeled,1,2.7974766760382135e-06
2870,rulers,1,2.7974766760382135e-06
2871,knotted,1,2.7974766760382135e-06
2873,corten,1,2.7974766760382135e-06
2874,arranged,1,2.7974766760382135e-06
2876,nickelsilver,1,2.7974766760382135e-06
2863,\,1,2.7974766760382135e-06
2878,plastictipped,1,2.7974766760382135e-06
2879,tools,1,2.7974766760382135e-06
2880,hang,1,2.7974766760382135e-06
2883,octagonal,1,2.7974766760382135e-06
2884,spheres,1,2.7974766760382135e-06
2885,oscilloscope,1,2.7974766760382135e-06
2864,sled,1,2.7974766760382135e-06
2862,pistols,1,2.7974766760382135e-06
2837,collar,1,2.7974766760382135e-06
2846,wireandnail,1,2.7974766760382135e-06
2838,pulley,1,2.7974766760382135e-06
2839,tintedplexiglass,1,2.7974766760382135e-06
2840,vitrines,1,2.7974766760382135e-06
2843,plumbers,1,2.7974766760382135e-06
2844,greek,1,2.7974766760382135e-06
2845,curved,1,2.7974766760382135e-06
2847,configurations,1,2.7974766760382135e-06
2861,slots,1,2.7974766760382135e-06
2848,teakwood,1,2.7974766760382135e-06
2852,plank,1,2.7974766760382135e-06
2854,delabole,1,2.7974766760382135e-06
2855,thimble,1,2.7974766760382135e-06
2858,jewelry,1,2.7974766760382135e-06
2860,resting,1,2.7974766760382135e-06
2505,faces,1,2.7974766760382135e-06
2502,oli,1,2.7974766760382135e-06
1742,lucalbert,1,2.7974766760382135e-06
2003,panorama,1,2.7974766760382135e-06
1990,lored,1,2.7974766760382135e-06
1993,touche,1,2.7974766760382135e-06
1994,encil,1,2.7974766760382135e-06
1995,crayo,1,2.7974766760382135e-06
1996,n,1,2.7974766760382135e-06
1997,nk,1,2.7974766760382135e-06
2006,con,1,2.7974766760382135e-06
1986,fer,1,2.7974766760382135e-06
2018,improved,1,2.7974766760382135e-06
2019,albumanized,1,2.7974766760382135e-06
2027,stereograph,1,2.7974766760382135e-06
2029,developingoutpaper,1,2.7974766760382135e-06
2039,scratched,1,2.7974766760382135e-06
2052,glycerin,1,2.7974766760382135e-06
1988,penpen,1,2.7974766760382135e-06
1985,trans,1,2.7974766760382135e-06
2058,childs,1,2.7974766760382135e-06
1963,resist,1,2.7974766760382135e-06
1957,paper\r\nwith,1,2.7974766760382135e-06
1958,board\r\n\r\n,1,2.7974766760382135e-06
1959,ferdinand,1,2.7974766760382135e-06
1960,boesch,1,2.7974766760382135e-06
1961,cutandpastedandstapled,1,2.7974766760382135e-06
1962,rows,1,2.7974766760382135e-06
1967,bc,1,2.7974766760382135e-06
1984,andballpoint,1,2.7974766760382135e-06
1969,paperrelief,1,2.7974766760382135e-06
1972,treated,1,2.7974766760382135e-06
1974,coffee,1,2.7974766760382135e-06
1975,filter,1,2.7974766760382135e-06
1977,abrasive,1,2.7974766760382135e-06
1979,goauche,1,2.7974766760382135e-06
2053,threecolor,1,2.7974766760382135e-06
2066,doublecoated,1,2.7974766760382135e-06
1952,college,1,2.7974766760382135e-06
2136,sandwich,1,2.7974766760382135e-06
2128,clichéverre,1,2.7974766760382135e-06
2129,corot,1,2.7974766760382135e-06
2130,ninety,1,2.7974766760382135e-06
2131,handpulled,1,2.7974766760382135e-06
2132,halfplate,1,2.7974766760382135e-06
2135,negativepositive,1,2.7974766760382135e-06
2137,mono,1,2.7974766760382135e-06
2124,toning,1,2.7974766760382135e-06
2138,august,1,2.7974766760382135e-06
2146,000\r\n,1,2.7974766760382135e-06
2147,marshall,1,2.7974766760382135e-06
2149,exposure,1,2.7974766760382135e-06
2150,lithographxerox,1,2.7974766760382135e-06
2151,editing,1,2.7974766760382135e-06
2125,print\r\nmono,1,2.7974766760382135e-06
2122,magazinepage,1,2.7974766760382135e-06
2070,er,1,2.7974766760382135e-06
2092,master,1,2.7974766760382135e-06
2073,handcoated,1,2.7974766760382135e-06
2076,michaela,1,2.7974766760382135e-06
2078,murphy,1,2.7974766760382135e-06
2081,developed,1,2.7974766760382135e-06
2083,brushedon,1,2.7974766760382135e-06
2084,developer,1,2.7974766760382135e-06
2093,mediabrome,1,2.7974766760382135e-06
2120,september,1,2.7974766760382135e-06
2096,fizeau,1,2.7974766760382135e-06
2099,june,1,2.7974766760382135e-06
2100,rayographs,1,2.7974766760382135e-06
2111,chronophotographic,1,2.7974766760382135e-06
2112,stitched,1,2.7974766760382135e-06
2119,april,1,2.7974766760382135e-06
1953,fixative,1,2.7974766760382135e-06
1950,graygreen,1,2.7974766760382135e-06
2154,selected,1,2.7974766760382135e-06
1816,horse,1,2.7974766760382135e-06
1783,parcel,1,2.7974766760382135e-06
1791,linencovered,1,2.7974766760382135e-06
1801,dirt,1,2.7974766760382135e-06
1813,scenery,1,2.7974766760382135e-06
1814,figurines,1,2.7974766760382135e-06
1815,dancers,1,2.7974766760382135e-06
1821,heightened,1,2.7974766760382135e-06
1765,drawing\r\n\r\n,1,2.7974766760382135e-06
1823,cutandtorn,1,2.7974766760382135e-06
1830,doily,1,2.7974766760382135e-06
1833,additions\r\n\r\n,1,2.7974766760382135e-06
1835,talcum,1,2.7974766760382135e-06
1838,paintstik,1,2.7974766760382135e-06
1841,aid,1,2.7974766760382135e-06
1773,wedgeshaped,1,2.7974766760382135e-06
1764,fernand,1,2.7974766760382135e-06
1843,teastained,1,2.7974766760382135e-06
1751,estève,1,2.7974766760382135e-06
1743,moreau,1,2.7974766760382135e-06
1745,vlaminck,1,2.7974766760382135e-06
1747,\\,1,2.7974766760382135e-06
1748,beaudin,1,2.7974766760382135e-06
1749,antoni,1,2.7974766760382135e-06
1750,clavé,1,2.7974766760382135e-06
1752,léon,1,2.7974766760382135e-06
1761,epinal,1,2.7974766760382135e-06
1753,gischia,1,2.7974766760382135e-06
1754,matisse,1,2.7974766760382135e-06
1755,edouard,1,2.7974766760382135e-06
1756,pignon,1,2.7974766760382135e-06
1757,preceding,1,2.7974766760382135e-06
1759,slit,1,2.7974766760382135e-06
1842,platemark,1,2.7974766760382135e-06
1851,asbestoscoated,1,2.7974766760382135e-06
1947,address,1,2.7974766760382135e-06
1933,kodatrace,1,2.7974766760382135e-06
1920,spots,1,2.7974766760382135e-06
1924,col,1,2.7974766760382135e-06
1925,ored,1,2.7974766760382135e-06
1928,topographical,1,2.7974766760382135e-06
1930,plan,1,2.7974766760382135e-06
1931,metallicsurfaced,1,2.7974766760382135e-06
1936,clothtextured,1,2.7974766760382135e-06
1915,prestype,1,2.7974766760382135e-06
1938,kerosene,1,2.7974766760382135e-06
1940,shingles,1,2.7974766760382135e-06
1941,needlepoint,1,2.7974766760382135e-06
1942,concordance,1,2.7974766760382135e-06
1944,ferns,1,2.7974766760382135e-06
1946,howell,1,2.7974766760382135e-06
1919,tooling,1,2.7974766760382135e-06
1914,photosensitived,1,2.7974766760382135e-06
1852,francis,1,2.7974766760382135e-06
1868,copal,1,2.7974766760382135e-06
1853,carco,1,2.7974766760382135e-06
1856,alizarin,1,2.7974766760382135e-06
1860,blackpapersurfaced,1,2.7974766760382135e-06
1861,insect,1,2.7974766760382135e-06
1862,wings,1,2.7974766760382135e-06
1865,metalpoint,1,2.7974766760382135e-06
1876,surfaced,1,2.7974766760382135e-06
1911,inkcolored,1,2.7974766760382135e-06
1881,soluble,1,2.7974766760382135e-06
1886,thumbprint,1,2.7974766760382135e-06
1897,sample,1,2.7974766760382135e-06
1906,ruling,1,2.7974766760382135e-06
1907,paperspencil,1,2.7974766760382135e-06
1908,crayonink,1,2.7974766760382135e-06
2152,redevelopment,1,2.7974766760382135e-06
2155,bleaching,1,2.7974766760382135e-06
2487,intensity,1,2.7974766760382135e-06
2407,ties,1,2.7974766760382135e-06
2399,screeprint,1,2.7974766760382135e-06
2400,stipple,1,2.7974766760382135e-06
2401,brownblack,1,2.7974766760382135e-06
2404,seal,1,2.7974766760382135e-06
2405,comp,1,2.7974766760382135e-06
2406,seals,1,2.7974766760382135e-06
2408,exhibiton,1,2.7974766760382135e-06
2396,grayish,1,2.7974766760382135e-06
2409,brochures,1,2.7974766760382135e-06
2410,mannequin,1,2.7974766760382135e-06
2411,publicity,1,2.7974766760382135e-06
2412,balck,1,2.7974766760382135e-06
2413,hammering,1,2.7974766760382135e-06
2414,look,1,2.7974766760382135e-06
2398,technique,1,2.7974766760382135e-06
2395,aquatint\r\n\r\n,1,2.7974766760382135e-06
2422,puff,1,2.7974766760382135e-06
2374,vacuumfilled,1,2.7974766760382135e-06
2355,monospray,1,2.7974766760382135e-06
2356,lumaline,1,2.7974766760382135e-06
2357,astrofoil,1,2.7974766760382135e-06
2362,bite,1,2.7974766760382135e-06
2368,cliché,1,2.7974766760382135e-06
2369,verre,1,2.7974766760382135e-06
2375,phototact,1,2.7974766760382135e-06
2392,pegs,1,2.7974766760382135e-06
2376,screeenprints,1,2.7974766760382135e-06
2380,copperfaced,1,2.7974766760382135e-06
2381,brassfaced,1,2.7974766760382135e-06
2384,fold,1,2.7974766760382135e-06
2386,capsule,1,2.7974766760382135e-06
2390,bowtie,1,2.7974766760382135e-06
2416,effaced,1,2.7974766760382135e-06
2424,colophon\r\n\r\n,1,2.7974766760382135e-06
2353,metallised,1,2.7974766760382135e-06
2469,firing,1,2.7974766760382135e-06
2461,la,1,2.7974766760382135e-06
2462,poupée,1,2.7974766760382135e-06
2465,photoetchings\r\none,1,2.7974766760382135e-06
2466,lithograp,1,2.7974766760382135e-06
2467,graytan,1,2.7974766760382135e-06
2468,automatic,1,2.7974766760382135e-06
2470,gauloises,1,2.7974766760382135e-06
2459,blackvelvetcovered,1,2.7974766760382135e-06
2477,polyurethaned,1,2.7974766760382135e-06
2479,knees,1,2.7974766760382135e-06
2483,crisbrook,1,2.7974766760382135e-06
2484,waterleaf,1,2.7974766760382135e-06
2485,strong,1,2.7974766760382135e-06
2486,varying,1,2.7974766760382135e-06
2460,à,1,2.7974766760382135e-06
2458,turntable,1,2.7974766760382135e-06
2427,bluish,1,2.7974766760382135e-06
2439,treatment,1,2.7974766760382135e-06
2428,final,1,2.7974766760382135e-06
2430,couched,1,2.7974766760382135e-06
2433,batons,1,2.7974766760382135e-06
2435,stencilsprayed,1,2.7974766760382135e-06
2436,handkerchief,1,2.7974766760382135e-06
2437,multipronged,1,2.7974766760382135e-06
2440,etching\r\n,1,2.7974766760382135e-06
2457,wallhanging,1,2.7974766760382135e-06
2443,saltograph,1,2.7974766760382135e-06
2445,selections,1,2.7974766760382135e-06
2446,zincrelief,1,2.7974766760382135e-06
2452,watercolorwash,1,2.7974766760382135e-06
2454,shoelace,1,2.7974766760382135e-06
2456,lightly,1,2.7974766760382135e-06
2354,sixtyfive,1,2.7974766760382135e-06
2352,dispositive,1,2.7974766760382135e-06
2156,fourty,1,2.7974766760382135e-06
2218,woocut,1,2.7974766760382135e-06
2205,sixpart,1,2.7974766760382135e-06
2206,da,1,2.7974766760382135e-06
2207,rk,1,2.7974766760382135e-06
